user_id,speed_strategy,speed_mean_log2,speed_seconds_per_tag,speed_timestamped_assignments,pattern_strategy,pattern_vertical_strategy,pattern_count_NNNN,pattern_count_YYY,pattern_count_YYYY,pattern_vertical_count_NNNN,pattern_vertical_count_YYYY,agreement_cohens_kappa,agreement_percent_agreement
9448,LogTrimTaggingSpeed,1.206841,2.308316,398,HorizontalPatternDetection,VerticalPatternDetection,,,17,,15,0.6875,0.022703
9449,LogTrimTaggingSpeed,0.641397,1.559839,920,HorizontalPatternDetection,VerticalPatternDetection,,,48,,43,0.807692,0.027251
9450,LogTrimTaggingSpeed,0.500727,1.414926,790,HorizontalPatternDetection,VerticalPatternDetection,,,23,,16,0.923077,0.034859
9451,LogTrimTaggingSpeed,0.971169,1.960428,912,HorizontalPatternDetection,VerticalPatternDetection,,,38,,32,0.923077,0.039554
9453,LogTrimTaggingSpeed,0.357599,1.281292,784,HorizontalPatternDetection,VerticalPatternDetection,,,33,,27,1,0.021642
9454,LogTrimTaggingSpeed,0.632962,1.550745,858,HorizontalPatternDetection,VerticalPatternDetection,,,45,,40,0.923077,0.039564
9455,LogTrimTaggingSpeed,0.72215,1.649639,1015,HorizontalPatternDetection,VerticalPatternDetection,,,30,,25,0.666667,0.03037
9458,LogTrimTaggingSpeed,0.474184,1.389132,678,HorizontalPatternDetection,VerticalPatternDetection,,,33,,28,0.75,0.025359
9459,LogTrimTaggingSpeed,1.298508,2.459744,401,HorizontalPatternDetection,VerticalPatternDetection,,,20,,17,1,0.026449
9460,LogTrimTaggingSpeed,0.413848,1.332235,252,HorizontalPatternDetection,VerticalPatternDetection,,,18,,17,1,0.02756
9461,LogTrimTaggingSpeed,0.833532,1.782042,332,HorizontalPatternDetection,VerticalPatternDetection,,,12,,10,0.75,0.015035
9462,LogTrimTaggingSpeed,0.751486,1.683527,676,HorizontalPatternDetection,VerticalPatternDetection,,,21,,13,0.884615,0.034636
9463,LogTrimTaggingSpeed,0.492624,1.407002,400,HorizontalPatternDetection,VerticalPatternDetection,,,26,,22,1,0.026449
9465,LogTrimTaggingSpeed,0.754735,1.687322,616,HorizontalPatternDetection,VerticalPatternDetection,,,24,,21,0.966667,0.039238
9466,LogTrimTaggingSpeed,0.464436,1.379778,855,HorizontalPatternDetection,VerticalPatternDetection,,,46,,41,0.923077,0.039557
9467,LogTrimTaggingSpeed,1.023256,2.032502,620,HorizontalPatternDetection,VerticalPatternDetection,,,25,,21,1,0.039395
9468,LogTrimTaggingSpeed,0.826935,1.773913,770,HorizontalPatternDetection,VerticalPatternDetection,,,28,,21,0.954545,0.040944
9469,LogTrimTaggingSpeed,0.557118,1.471327,1112,HorizontalPatternDetection,VerticalPatternDetection,,,37,,34,0.8125,0.01841
9471,LogTrimTaggingSpeed,0.463395,1.378783,1093,HorizontalPatternDetection,VerticalPatternDetection,,,57,,50,0.533333,0.014699
9472,LogTrimTaggingSpeed,1.017764,2.024778,448,HorizontalPatternDetection,VerticalPatternDetection,,,11,,7,1,0.038448
9474,LogTrimTaggingSpeed,0.667797,1.588645,785,HorizontalPatternDetection,VerticalPatternDetection,,,42,,36,1,0.022057
9475,LogTrimTaggingSpeed,0.285086,1.218483,568,HorizontalPatternDetection,VerticalPatternDetection,,,27,,22,1,0.037832
9476,LogTrimTaggingSpeed,0.362552,1.285698,568,HorizontalPatternDetection,VerticalPatternDetection,,,46,,43,1,0.039395
9479,LogTrimTaggingSpeed,0.793578,1.733368,571,HorizontalPatternDetection,VerticalPatternDetection,,,28,,25,0.5,0.008017
9481,LogTrimTaggingSpeed,0.422088,1.339865,615,HorizontalPatternDetection,VerticalPatternDetection,,,41,,39,0.916667,0.039152
9483,LogTrimTaggingSpeed,0.337095,1.263211,848,HorizontalPatternDetection,VerticalPatternDetection,,,43,,38,1,0.039365
9485,LogTrimTaggingSpeed,0.701195,1.625851,780,HorizontalPatternDetection,VerticalPatternDetection,,,34,,28,1,0.032684
9486,LogTrimTaggingSpeed,0.763606,1.697728,533,HorizontalPatternDetection,VerticalPatternDetection,,,27,,21,1,0.031377
9487,LogTrimTaggingSpeed,0.277652,1.21222,1038,HorizontalPatternDetection,VerticalPatternDetection,,,37,,32,0.59375,0.023471
9489,LogTrimTaggingSpeed,0.902847,1.869753,265,HorizontalPatternDetection,VerticalPatternDetection,,,11,,9,1,0.048105
9491,LogTrimTaggingSpeed,0.379375,1.300778,875,HorizontalPatternDetection,VerticalPatternDetection,,2,11,,6,0.692308,0.028693
9492,LogTrimTaggingSpeed,0.574333,1.488989,869,HorizontalPatternDetection,VerticalPatternDetection,,,28,,24,0.961538,0.039577
9493,LogTrimTaggingSpeed,1.730521,3.318477,391,HorizontalPatternDetection,VerticalPatternDetection,,,16,,16,0.636364,0.012439
9494,LogTrimTaggingSpeed,0.920964,1.89338,919,HorizontalPatternDetection,VerticalPatternDetection,,,26,,19,0.961538,0.03938
9495,LogTrimTaggingSpeed,0.507158,1.421248,844,HorizontalPatternDetection,VerticalPatternDetection,,,27,,22,1,0.033791
9496,LogTrimTaggingSpeed,1.456992,2.745353,685,HorizontalPatternDetection,VerticalPatternDetection,,,41,,38,0.769231,0.034532
9497,LogTrimTaggingSpeed,0.291119,1.223589,1126,HorizontalPatternDetection,VerticalPatternDetection,,,23,,20,0.75,0.032071
9498,LogTrimTaggingSpeed,0.615544,1.532135,653,HorizontalPatternDetection,VerticalPatternDetection,,3,35,,31,0.884615,0.028592
9501,LogTrimTaggingSpeed,0.924431,1.897936,643,HorizontalPatternDetection,VerticalPatternDetection,,,35,,31,1,0.029815
9502,LogTrimTaggingSpeed,0.590409,1.505674,1199,HorizontalPatternDetection,VerticalPatternDetection,,,64,,57,0.5625,0.021332
9503,LogTrimTaggingSpeed,0.832352,1.780586,809,HorizontalPatternDetection,VerticalPatternDetection,,,53,,47,0.65625,0.014128
9504,LogTrimTaggingSpeed,0.808379,1.751242,463,HorizontalPatternDetection,VerticalPatternDetection,,,24,,21,0.625,0.030066
9507,LogTrimTaggingSpeed,0.573467,1.488096,672,HorizontalPatternDetection,VerticalPatternDetection,,,15,,11,0.909091,0.03275
9508,LogTrimTaggingSpeed,0.475186,1.390097,988,HorizontalPatternDetection,VerticalPatternDetection,,,32,,24,0.75,0.028608
9512,LogTrimTaggingSpeed,0.744521,1.675418,858,HorizontalPatternDetection,VerticalPatternDetection,,,36,,30,0.935897,0.034876
9513,LogTrimTaggingSpeed,0.786319,1.724668,787,HorizontalPatternDetection,VerticalPatternDetection,,,10,,5,1,0.032508
9514,LogTrimTaggingSpeed,0.876325,1.835693,591,HorizontalPatternDetection,VerticalPatternDetection,,,17,,12,0.769231,0.030757
9516,LogTrimTaggingSpeed,0.466645,1.381892,615,HorizontalPatternDetection,,,,6,,,0.944444,0.040073
9517,LogTrimTaggingSpeed,0.96635,1.953891,697,HorizontalPatternDetection,VerticalPatternDetection,,,29,,26,1,0.031391
9518,LogTrimTaggingSpeed,0.460205,1.375737,698,HorizontalPatternDetection,VerticalPatternDetection,,,24,,20,1,0.029815
9519,LogTrimTaggingSpeed,1.6953,3.238443,14,,,,,,,,0,0
9521,LogTrimTaggingSpeed,0.646798,1.565689,789,HorizontalPatternDetection,VerticalPatternDetection,,,40,,33,0.961538,0.036043
9525,LogTrimTaggingSpeed,0.506547,1.420646,1057,HorizontalPatternDetection,VerticalPatternDetection,,,42,,36,0.96875,0.060422
9526,LogTrimTaggingSpeed,0.88024,1.840681,847,HorizontalPatternDetection,VerticalPatternDetection,,,49,,44,0.846154,0.038409
9533,LogTrimTaggingSpeed,0.55712,1.471329,1048,HorizontalPatternDetection,VerticalPatternDetection,,,22,,15,0.96875,0.063352
9537,LogTrimTaggingSpeed,0.573365,1.48799,1060,HorizontalPatternDetection,VerticalPatternDetection,,3,58,,54,0.71875,0.022296
9543,LogTrimTaggingSpeed,1.033646,2.047191,490,HorizontalPatternDetection,VerticalPatternDetection,,,26,,22,1,0.027663
9549,LogTrimTaggingSpeed,0.815058,1.759369,512,HorizontalPatternDetection,VerticalPatternDetection,,,25,,23,1,0.059841
9562,LogTrimTaggingSpeed,0.452267,1.368189,39,HorizontalPatternDetection,VerticalPatternDetection,,,3,,3,1,0.015234
9577,LogTrimTaggingSpeed,0.910342,1.87949,550,HorizontalPatternDetection,VerticalPatternDetection,,,34,,31,1,0.053746
9599,LogTrimTaggingSpeed,1.555825,2.940018,804,HorizontalPatternDetection,VerticalPatternDetection,,,28,,23,1,0.032972
9603,LogTrimTaggingSpeed,0.615145,1.531712,1085,HorizontalPatternDetection,VerticalPatternDetection,,,42,,35,1,0.063491
9604,LogTrimTaggingSpeed,1.309683,2.47887,727,HorizontalPatternDetection,VerticalPatternDetection,,,39,,36,0.923077,0.036337
9605,LogTrimTaggingSpeed,1.182283,2.269356,508,HorizontalPatternDetection,VerticalPatternDetection,,2,17,,15,1,0.015689
9660,LogTrimTaggingSpeed,1.310697,2.480614,794,HorizontalPatternDetection,VerticalPatternDetection,,,39,,34,0.923077,0.039551
9662,LogTrimTaggingSpeed,0.877536,1.837235,907,HorizontalPatternDetection,VerticalPatternDetection,,,46,,41,0.961538,0.036785
9743,LogTrimTaggingSpeed,1.321707,2.499617,286,HorizontalPatternDetection,VerticalPatternDetection,,,18,,16,1,0.046947
9744,LogTrimTaggingSpeed,0.519373,1.433332,441,HorizontalPatternDetection,VerticalPatternDetection,,,36,,33,1,0.06417
9745,LogTrimTaggingSpeed,0.651275,1.570555,416,HorizontalPatternDetection,VerticalPatternDetection,,,25,,22,1,0.045343
9747,LogTrimTaggingSpeed,0.462788,1.378203,498,HorizontalPatternDetection,VerticalPatternDetection,,,38,,36,1,0.032085
9748,LogTrimTaggingSpeed,1.435927,2.70556,267,HorizontalPatternDetection,VerticalPatternDetection,,,15,,14,1,0.061107
9749,LogTrimTaggingSpeed,0.506111,1.420216,440,HorizontalPatternDetection,VerticalPatternDetection,,,36,,33,1,0.06417
9750,LogTrimTaggingSpeed,0.892573,1.856484,467,HorizontalPatternDetection,VerticalPatternDetection,,,35,,31,1,0.06417
9751,LogTrimTaggingSpeed,1.610397,3.053358,273,HorizontalPatternDetection,VerticalPatternDetection,,,16,,14,1,0.042799
9752,LogTrimTaggingSpeed,0.812896,1.756735,496,HorizontalPatternDetection,VerticalPatternDetection,,,36,,33,0.571429,0.037655
9753,LogTrimTaggingSpeed,1.02477,2.034635,420,HorizontalPatternDetection,VerticalPatternDetection,,,24,,23,1,0.059068
9754,LogTrimTaggingSpeed,4.003522,16.039108,59,HorizontalPatternDetection,VerticalPatternDetection,,,4,,4,1,0.030303
9755,LogTrimTaggingSpeed,0.654386,1.573945,413,HorizontalPatternDetection,VerticalPatternDetection,,,30,,29,0.857143,0.048644
9756,LogTrimTaggingSpeed,0.596102,1.511627,431,HorizontalPatternDetection,VerticalPatternDetection,,,35,,33,1,0.06417
9757,LogTrimTaggingSpeed,0.73149,1.660352,507,HorizontalPatternDetection,VerticalPatternDetection,,,34,,31,1,0.050913
9758,LogTrimTaggingSpeed,0.553258,1.467395,443,HorizontalPatternDetection,VerticalPatternDetection,,,36,,32,1,0.06417
9759,LogTrimTaggingSpeed,0.965843,1.953204,520,HorizontalPatternDetection,VerticalPatternDetection,,,30,,28,1,0.045811
9760,LogTrimTaggingSpeed,1.833964,3.565153,548,HorizontalPatternDetection,VerticalPatternDetection,,,30,,28,1,0.050913
9761,LogTrimTaggingSpeed,0,1,404,HorizontalPatternDetection,VerticalPatternDetection,,,30,,28,1,0.06417
9762,LogTrimTaggingSpeed,0,1,430,HorizontalPatternDetection,VerticalPatternDetection,,,34,,32,1,0.050913
9763,LogTrimTaggingSpeed,0.728834,1.657299,50,HorizontalPatternDetection,VerticalPatternDetection,,,4,,4,1,0.088235
9764,LogTrimTaggingSpeed,1.405896,2.649822,567,HorizontalPatternDetection,VerticalPatternDetection,,,30,,27,0.571429,0.03059
9765,LogTrimTaggingSpeed,0.822763,1.76879,279,HorizontalPatternDetection,VerticalPatternDetection,,,14,,12,1,0.061107
9766,LogTrimTaggingSpeed,0.70735,1.632803,416,HorizontalPatternDetection,VerticalPatternDetection,,,22,,20,1,0.06417
9768,LogTrimTaggingSpeed,0.405665,1.3247,462,HorizontalPatternDetection,VerticalPatternDetection,,,30,,28,1,0.050913
9769,LogTrimTaggingSpeed,0.480367,1.395098,494,HorizontalPatternDetection,VerticalPatternDetection,,,40,,37,1,0.06417
9770,LogTrimTaggingSpeed,0.60768,1.523807,444,HorizontalPatternDetection,VerticalPatternDetection,,,32,,29,0.714286,0.041984
9771,LogTrimTaggingSpeed,0.732785,1.661845,52,HorizontalPatternDetection,VerticalPatternDetection,,,3,,3,0.5,0.014706
9774,LogTrimTaggingSpeed,1.112876,2.162763,366,HorizontalPatternDetection,VerticalPatternDetection,,,27,,23,0,0
9776,LogTrimTaggingSpeed,0.992933,1.990227,403,HorizontalPatternDetection,VerticalPatternDetection,,,24,,21,1,0.053746
9778,LogTrimTaggingSpeed,1.311841,2.482582,244,HorizontalPatternDetection,VerticalPatternDetection,,,18,,15,1,0.06296
9779,LogTrimTaggingSpeed,0.416394,1.334588,494,HorizontalPatternDetection,VerticalPatternDetection,,,36,,33,1,0.06417
9780,LogTrimTaggingSpeed,0.514255,1.428257,543,HorizontalPatternDetection,VerticalPatternDetection,,,32,,29,1,0.06417
9781,LogTrimTaggingSpeed,0.829023,1.776481,426,HorizontalPatternDetection,VerticalPatternDetection,,,22,,18,1,0.045343
9852,LogTrimTaggingSpeed,1.193887,2.287682,883,HorizontalPatternDetection,VerticalPatternDetection,,,13,,12,0.642857,0.014958
9887,LogTrimTaggingSpeed,0.354852,1.278854,204,HorizontalPatternDetection,VerticalPatternDetection,,,8,,6,1,0.025572
9888,LogTrimTaggingSpeed,0.439306,1.355952,766,HorizontalPatternDetection,VerticalPatternDetection,,,33,,30,0.777778,0.016838
9889,LogTrimTaggingSpeed,0.492186,1.406575,929,HorizontalPatternDetection,VerticalPatternDetection,,,40,,36,1,0.029819
9890,LogTrimTaggingSpeed,0.417735,1.335829,888,HorizontalPatternDetection,VerticalPatternDetection,,,46,,43,0.875,0.022907
9891,LogTrimTaggingSpeed,0.858428,1.813062,932,HorizontalPatternDetection,VerticalPatternDetection,,,39,,36,0.916667,0.022453
9892,LogTrimTaggingSpeed,0.28524,1.218613,230,HorizontalPatternDetection,VerticalPatternDetection,,,9,,7,1,0.029418
9893,LogTrimTaggingSpeed,0.529083,1.443012,910,HorizontalPatternDetection,VerticalPatternDetection,,,40,,37,1,0.034243
9894,LogTrimTaggingSpeed,0,1,544,,,,,,,,1,0.016417
9895,LogTrimTaggingSpeed,0.846894,1.798624,916,HorizontalPatternDetection,VerticalPatternDetection,,,11,,7,0.75,0.019221
9896,LogTrimTaggingSpeed,0,1,674,HorizontalPatternDetection,VerticalPatternDetection,2,,,2,,0,0
9897,LogTrimTaggingSpeed,0.418567,1.336599,550,,,,,,,,1,0.022398
9898,LogTrimTaggingSpeed,0.436284,1.353114,200,HorizontalPatternDetection,VerticalPatternDetection,,,7,,7,1,0.033883
9899,LogTrimTaggingSpeed,0.224182,1.168115,1057,HorizontalPatternDetection,VerticalPatternDetection,,,50,,43,0.333333,0.005805
9900,LogTrimTaggingSpeed,0.435933,1.352786,1016,HorizontalPatternDetection,VerticalPatternDetection,,,32,,27,0.833333,0.026897
9901,LogTrimTaggingSpeed,0,1,664,,,,,,,,,
9902,LogTrimTaggingSpeed,0.623611,1.540727,746,HorizontalPatternDetection,VerticalPatternDetection,,,29,,26,0.75,0.017031
9903,LogTrimTaggingSpeed,0.774669,1.710798,806,HorizontalPatternDetection,VerticalPatternDetection,,,38,,36,1,0.016952
9904,LogTrimTaggingSpeed,0.480905,1.395619,1096,HorizontalPatternDetection,VerticalPatternDetection,,,56,,51,1,0.030934
9905,LogTrimTaggingSpeed,0,1,1114,HorizontalPatternDetection,VerticalPatternDetection,,,26,,23,0.888889,0.021844
9906,LogTrimTaggingSpeed,0.391514,1.311769,862,HorizontalPatternDetection,VerticalPatternDetection,,,20,,15,0.916667,0.036572
9907,LogTrimTaggingSpeed,0.785107,1.723221,743,HorizontalPatternDetection,VerticalPatternDetection,,,33,,32,1,0.034356
9908,LogTrimTaggingSpeed,1.044847,2.063147,902,HorizontalPatternDetection,VerticalPatternDetection,,,42,,38,0.5,0.017415
9909,LogTrimTaggingSpeed,0.45976,1.375313,863,HorizontalPatternDetection,VerticalPatternDetection,,,45,,42,0.818182,0.034723
9910,LogTrimTaggingSpeed,0.615861,1.532472,780,HorizontalPatternDetection,VerticalPatternDetection,,,35,,32,0.333333,0.005342
9911,LogTrimTaggingSpeed,0.888398,1.85112,472,HorizontalPatternDetection,VerticalPatternDetection,,,23,,22,1,0.024826
9912,LogTrimTaggingSpeed,0.293212,1.225365,1040,HorizontalPatternDetection,VerticalPatternDetection,,,49,,44,1,0.025488
9913,LogTrimTaggingSpeed,0.353542,1.277694,715,HorizontalPatternDetection,VerticalPatternDetection,,,29,,27,0.857143,0.018765
9915,LogTrimTaggingSpeed,0.486704,1.40124,1116,HorizontalPatternDetection,VerticalPatternDetection,,,58,,51,0.625,0.027871
9916,LogTrimTaggingSpeed,0.637255,1.555367,876,HorizontalPatternDetection,VerticalPatternDetection,,,18,,14,1,0.032463
9918,LogTrimTaggingSpeed,0.637393,1.555515,924,HorizontalPatternDetection,VerticalPatternDetection,,,25,,22,1,0.025915
9919,LogTrimTaggingSpeed,0.411314,1.329897,657,HorizontalPatternDetection,VerticalPatternDetection,,,28,,27,0.833333,0.013457
9921,LogTrimTaggingSpeed,0.333152,1.259762,1086,HorizontalPatternDetection,VerticalPatternDetection,,,16,,12,0.833333,0.023709
9923,LogTrimTaggingSpeed,0.291548,1.223953,830,HorizontalPatternDetection,VerticalPatternDetection,,,37,,35,0.857143,0.027369
9924,LogTrimTaggingSpeed,0.966474,1.95406,978,HorizontalPatternDetection,VerticalPatternDetection,,,12,,10,0.909091,0.027301
9925,LogTrimTaggingSpeed,0.813358,1.757297,903,HorizontalPatternDetection,VerticalPatternDetection,,,29,,26,1,0.029722
9926,LogTrimTaggingSpeed,0.986921,1.98195,876,HorizontalPatternDetection,VerticalPatternDetection,,,13,,11,0.916667,0.018129
9927,LogTrimTaggingSpeed,1.016257,2.022665,913,HorizontalPatternDetection,VerticalPatternDetection,,,18,,11,0.833333,0.025742
9928,LogTrimTaggingSpeed,0.633157,1.550956,950,HorizontalPatternDetection,VerticalPatternDetection,,,37,,33,0.833333,0.036201
9929,LogTrimTaggingSpeed,0.72233,1.649844,967,HorizontalPatternDetection,VerticalPatternDetection,,,23,,19,1,0.031589
9930,LogTrimTaggingSpeed,0.321895,1.249971,910,HorizontalPatternDetection,VerticalPatternDetection,,,40,,38,0.75,0.012714
9931,LogTrimTaggingSpeed,0.425673,1.343199,238,,,,,,,,1,0.034066
9932,LogTrimTaggingSpeed,0.970578,1.959625,840,HorizontalPatternDetection,VerticalPatternDetection,,,36,,33,1,0.019101
9933,LogTrimTaggingSpeed,0.378374,1.299876,790,HorizontalPatternDetection,VerticalPatternDetection,,,46,,43,1,0.049616
9934,LogTrimTaggingSpeed,0.44446,1.360805,901,HorizontalPatternDetection,VerticalPatternDetection,,,18,,16,1,0.031111
9935,LogTrimTaggingSpeed,0.302734,1.23348,379,HorizontalPatternDetection,VerticalPatternDetection,,,22,,20,1,0.033742
9936,LogTrimTaggingSpeed,0.375768,1.29753,878,HorizontalPatternDetection,VerticalPatternDetection,,,34,,34,0.714286,0.024807
9937,LogTrimTaggingSpeed,0.283827,1.21742,980,HorizontalPatternDetection,VerticalPatternDetection,,,26,,22,0.4,0.011464
9938,LogTrimTaggingSpeed,0.761073,1.694751,1140,HorizontalPatternDetection,VerticalPatternDetection,,,59,,55,0.75,0.019877
9939,LogTrimTaggingSpeed,0.885475,1.847373,1046,HorizontalPatternDetection,VerticalPatternDetection,,,26,,23,0.863636,0.022844
9940,LogTrimTaggingSpeed,0.565892,1.480303,869,HorizontalPatternDetection,VerticalPatternDetection,,,9,,5,1,0.031805
9941,LogTrimTaggingSpeed,1.651738,3.14212,988,HorizontalPatternDetection,VerticalPatternDetection,,,13,,10,0.8,0.022714
9942,LogTrimTaggingSpeed,0.668864,1.58982,861,HorizontalPatternDetection,VerticalPatternDetection,,,47,,44,0.833333,0.035084
9944,LogTrimTaggingSpeed,0.495558,1.409866,882,HorizontalPatternDetection,VerticalPatternDetection,,,42,,38,0.727273,0.02316
9945,LogTrimTaggingSpeed,0.193548,1.143573,1044,HorizontalPatternDetection,VerticalPatternDetection,,,61,,56,1,0.037447
9946,LogTrimTaggingSpeed,0.761813,1.69562,94,HorizontalPatternDetection,VerticalPatternDetection,,,3,,3,1,0.034524
9947,LogTrimTaggingSpeed,0.723687,1.651397,334,HorizontalPatternDetection,VerticalPatternDetection,,,22,,18,0.5,0.012016
9948,LogTrimTaggingSpeed,0.051829,1.036578,1037,HorizontalPatternDetection,VerticalPatternDetection,,,54,,50,1,0.033006
9949,LogTrimTaggingSpeed,0.546189,1.460223,646,HorizontalPatternDetection,VerticalPatternDetection,,,29,,28,0.75,0.025026
9950,LogTrimTaggingSpeed,0.597254,1.512834,1050,HorizontalPatternDetection,VerticalPatternDetection,,,12,,8,0.6,0.014809
9951,LogTrimTaggingSpeed,0.565175,1.479566,504,HorizontalPatternDetection,VerticalPatternDetection,,,7,,6,0.666667,0.02888
9952,LogTrimTaggingSpeed,1.00907,2.012613,697,HorizontalPatternDetection,VerticalPatternDetection,,,21,,17,0.75,0.023578
9953,LogTrimTaggingSpeed,1.008925,2.012411,684,HorizontalPatternDetection,VerticalPatternDetection,,,31,,29,0.875,0.023654
9954,LogTrimTaggingSpeed,0.375357,1.297161,423,HorizontalPatternDetection,VerticalPatternDetection,,,5,,5,1,0.014822
9955,LogTrimTaggingSpeed,0.711456,1.637456,349,HorizontalPatternDetection,VerticalPatternDetection,,,20,,17,1,0.054539
9956,LogTrimTaggingSpeed,0.14408,1.105026,924,HorizontalPatternDetection,VerticalPatternDetection,,,20,,15,0.916667,0.032694
9957,LogTrimTaggingSpeed,0.443141,1.359561,974,HorizontalPatternDetection,VerticalPatternDetection,,,10,,7,0.666667,0.014444
9958,LogTrimTaggingSpeed,2.903677,7.483315,3,,,,,,,,0,0
9960,LogTrimTaggingSpeed,0.626839,1.544178,613,HorizontalPatternDetection,VerticalPatternDetection,,,37,,35,0.916667,0.032376
9962,LogTrimTaggingSpeed,1.006694,2.009301,532,HorizontalPatternDetection,VerticalPatternDetection,,,23,,21,0.833333,0.013259
9964,LogTrimTaggingSpeed,0,1,876,HorizontalPatternDetection,,,,3,,,0.857143,0.026487
9965,LogTrimTaggingSpeed,0.413042,1.331491,757,HorizontalPatternDetection,VerticalPatternDetection,,,31,,28,0.8,0.021309
9966,LogTrimTaggingSpeed,1.403496,2.645419,377,HorizontalPatternDetection,VerticalPatternDetection,,,12,,7,0.4,0.012015
9967,LogTrimTaggingSpeed,0.232593,1.174944,854,HorizontalPatternDetection,VerticalPatternDetection,,,19,,18,1,0.030633
9968,LogTrimTaggingSpeed,0.9391,1.917332,452,HorizontalPatternDetection,VerticalPatternDetection,,,18,,15,1,0.02957
9970,LogTrimTaggingSpeed,0.889647,1.852722,1003,HorizontalPatternDetection,VerticalPatternDetection,,,56,,51,0.25,0.009449
9971,LogTrimTaggingSpeed,0.594552,1.510003,345,HorizontalPatternDetection,VerticalPatternDetection,,,9,,8,1,0.030019
